dpto,nomdpto,barrio,NOM_BARRIO,estrato,nper,sexo,edad,ascendencia,primaria,primaria_finalizado,educacionMedia,educacionMedia_finalizado,educacionTecnica,educacionTecnica_finalizado,magisterio,magisterio_Finalizado,universisdad,universidad_Finalizado,noUniversitario,noUniversitario_finalizado,postgrado,postgrado_finalizado,actividad_economica,total_ingresos
1,MONTEVIDEO,49,La Comercial,3,2,1,13,3,2,1,1,2,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,49,La Comercial,3,3,2,10,3,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,32,Manga Toledo Chico,1,1,2,35,3,2,1,2,1,3,0,3,0,1,2,3,0,3,0,7,0
1,MONTEVIDEO,32,Manga Toledo Chico,1,2,1,35,3,2,1,1,2,3,0,3,0,3,0,3,0,3,0,2,28727
1,MONTEVIDEO,32,Manga Toledo Chico,1,3,1,6,3,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,32,Manga Toledo Chico,1,4,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,MONTEVIDEO,9,Buceo,5,1,2,68,3,2,1,2,1,3,0,3,0,2,2,3,0,3,0,9,90000
1,MONTEVIDEO,9,Buceo,4,1,2,50,3,2,1,2,2,2,1,3,0,3,0,3,0,3,0,2,23742
1,MONTEVIDEO,26,Castro P. Castellanos,3,1,1,19,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,11000
1,MONTEVIDEO,26,Castro P. Castellanos,3,2,2,19,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,8601
1,MONTEVIDEO,24,Villa Espanola,3,1,2,34,3,2,1,2,1,3,0,3,0,1,2,3,0,3,0,2,31751
1,MONTEVIDEO,30,Casavalle,1,1,1,45,3,2,1,3,0,2,2,3,0,3,0,3,0,3,0,2,23342
1,MONTEVIDEO,30,Casavalle,1,2,2,33,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,2,6253
1,MONTEVIDEO,30,Casavalle,1,3,1,16,3,2,1,2,2,1,2,3,0,3,0,3,0,3,0,7,0
1,MONTEVIDEO,30,Casavalle,1,4,2,14,3,2,1,1,2,3,0,3,0,3,0,3,0,3,0,7,2500
1,MONTEVIDEO,30,Casavalle,1,5,2,11,3,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,30,Casavalle,1,6,1,9,3,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,30,Casavalle,1,7,1,7,3,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,30,Casavalle,1,8,1,5,3,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,30,Casavalle,1,9,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,MONTEVIDEO,30,Casavalle,1,10,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,MONTEVIDEO,46,Larranaga,4,1,2,53,3,2,1,2,1,3,0,2,1,3,0,3,0,3,0,2,22132
1,MONTEVIDEO,46,Larranaga,4,2,2,25,3,2,1,2,1,3,0,3,0,2,1,3,0,3,0,2,18732
1,MONTEVIDEO,30,Casavalle,1,1,2,78,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,10,12000
1,MONTEVIDEO,30,Casavalle,1,2,1,49,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,23727
1,MONTEVIDEO,23,Union,3,1,2,73,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,10,6747
1,MONTEVIDEO,23,Union,3,2,1,62,3,2,2,3,0,3,0,3,0,3,0,3,0,3,0,2,13601
1,MONTEVIDEO,51,Brazo Oriental,4,1,1,45,3,2,1,2,1,3,0,3,0,3,0,3,0,3,0,2,18732
1,MONTEVIDEO,51,Brazo Oriental,4,2,2,40,3,2,1,2,1,2,1,3,0,3,0,2,1,3,0,2,23732
1,MONTEVIDEO,13,Punta Gorda,5,1,1,50,3,2,1,2,1,3,0,3,0,2,1,3,0,2,1,2,131601
1,MONTEVIDEO,13,Punta Gorda,5,2,2,50,3,2,1,2,1,3,0,3,0,2,1,3,0,3,0,2,41601
1,MONTEVIDEO,13,Punta Gorda,5,3,1,24,3,2,1,2,1,3,0,3,0,2,1,3,0,2,1,2,26001
1,MONTEVIDEO,13,Punta Gorda,5,4,1,22,3,2,1,2,1,3,0,3,0,1,2,3,0,3,0,2,11601
1,MONTEVIDEO,13,Punta Gorda,5,5,1,20,3,2,1,2,1,3,0,3,0,1,2,3,0,3,0,7,0
1,MONTEVIDEO,13,Punta Gorda,5,6,1,19,3,2,1,2,1,3,0,3,0,1,2,3,0,3,0,7,0
1,MONTEVIDEO,13,Punta Gorda,5,7,2,18,3,2,1,2,1,3,0,3,0,1,2,3,0,3,0,7,0
1,MONTEVIDEO,59,Colon Centro y Noroeste,1,1,2,42,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,24393
1,MONTEVIDEO,59,Colon Centro y Noroeste,1,2,1,42,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,16732
1,MONTEVIDEO,59,Colon Centro y Noroeste,1,3,2,22,3,2,1,2,1,2,1,3,0,1,2,3,0,3,0,7,4600
1,MONTEVIDEO,59,Colon Centro y Noroeste,1,4,2,20,3,2,1,2,1,2,1,3,0,1,2,3,0,3,0,2,11232
1,MONTEVIDEO,59,Colon Centro y Noroeste,1,5,1,9,3,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,59,Colon Centro y Noroeste,1,6,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,MONTEVIDEO,50,Tres Cruces,4,1,2,27,3,2,1,2,1,3,0,3,0,2,1,3,0,3,0,2,17267
1,MONTEVIDEO,50,Tres Cruces,4,2,1,23,3,2,1,2,1,2,2,3,0,1,2,3,0,3,0,2,11601
1,MONTEVIDEO,50,Tres Cruces,4,3,2,21,3,2,1,2,1,3,0,3,0,3,0,1,2,3,0,4,0
1,MONTEVIDEO,34,Penarol Lavalleja,3,1,2,82,3,2,2,3,0,3,0,3,0,3,0,3,0,3,0,10,9000
1,MONTEVIDEO,2,Centro,4,1,2,72,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,10,13500
1,MONTEVIDEO,29,Aires Puros,4,1,1,62,3,2,1,2,1,3,0,3,0,2,1,3,0,2,1,2,102584
1,MONTEVIDEO,29,Aires Puros,4,2,2,47,1,2,1,2,1,2,1,3,0,3,0,3,0,3,0,2,15751
1,MONTEVIDEO,29,Aires Puros,4,3,2,10,3,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,29,Aires Puros,4,4,2,14,1,2,1,1,2,3,0,3,0,3,0,3,0,3,0,7,0
1,MONTEVIDEO,40,Capurro Bella Vista,4,1,1,46,3,2,1,2,1,3,0,3,0,2,1,3,0,3,0,2,76577
1,MONTEVIDEO,40,Capurro Bella Vista,4,2,2,32,3,2,1,2,1,3,0,3,0,2,1,3,0,3,0,2,23727
1,MONTEVIDEO,59,Colon Centro y Noroeste,2,1,2,33,1,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,11616
1,MONTEVIDEO,59,Colon Centro y Noroeste,2,2,1,39,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,2,17736
1,MONTEVIDEO,59,Colon Centro y Noroeste,2,3,1,12,1,2,1,1,2,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,59,Colon Centro y Noroeste,2,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,MONTEVIDEO,8,Pocitos,5,1,2,76,3,2,1,2,1,3,0,3,0,2,2,3,0,3,0,10,58461
1,MONTEVIDEO,34,Penarol Lavalleja,3,1,1,61,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,10,8524
1,MONTEVIDEO,34,Penarol Lavalleja,3,2,2,47,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,14936
1,MONTEVIDEO,34,Penarol Lavalleja,3,3,1,23,3,2,1,2,1,1,2,3,0,2,2,3,0,3,0,2,15736
1,MONTEVIDEO,34,Penarol Lavalleja,3,4,2,18,3,2,1,1,2,3,0,3,0,3,0,3,0,3,0,7,0
1,MONTEVIDEO,8,Pocitos,5,1,2,63,3,2,1,2,1,3,0,3,0,2,1,3,0,3,0,2,121767
1,MONTEVIDEO,8,Pocitos,5,2,2,36,3,2,1,2,2,2,1,3,0,3,0,3,0,3,0,6,0
1,MONTEVIDEO,8,Pocitos,5,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,MONTEVIDEO,26,Castro P. Castellanos,3,1,1,88,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,9,7200
1,MONTEVIDEO,46,Larranaga,4,1,1,26,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,16401
1,MONTEVIDEO,7,Punta Carretas,5,1,1,54,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,34751
1,MONTEVIDEO,7,Punta Carretas,5,2,2,57,3,2,1,2,1,3,0,3,0,3,0,3,0,3,0,2,6751
1,MONTEVIDEO,7,Punta Carretas,5,3,1,22,3,2,1,2,1,3,0,3,0,3,0,3,0,3,0,2,11751
1,MONTEVIDEO,62,Manga,1,1,1,37,1,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,28997
1,MONTEVIDEO,62,Manga,1,2,2,37,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,2,3312
1,MONTEVIDEO,62,Manga,1,3,1,14,3,2,1,1,2,3,0,3,0,3,0,3,0,3,0,7,0
1,MONTEVIDEO,62,Manga,1,4,2,5,3,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,59,Colon Centro y Noroeste,4,1,1,68,3,2,1,2,1,3,0,3,0,2,2,3,0,3,0,2,31048
1,MONTEVIDEO,59,Colon Centro y Noroeste,4,2,2,65,1,2,1,2,1,2,1,3,0,3,0,3,0,3,0,9,418
1,MONTEVIDEO,37,La Paloma Tomkinson,1,1,1,44,1,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,16425
1,MONTEVIDEO,37,La Paloma Tomkinson,1,2,2,50,3,2,2,3,0,3,0,3,0,3,0,3,0,3,0,6,0
1,MONTEVIDEO,37,La Paloma Tomkinson,1,3,2,27,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,17601
1,MONTEVIDEO,37,La Paloma Tomkinson,1,4,2,9,3,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,37,La Paloma Tomkinson,1,5,1,6,3,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,10,Pque. Batlle V. Dolores,4,1,1,62,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,80601
1,MONTEVIDEO,10,Pque. Batlle V. Dolores,4,2,2,58,3,2,1,2,1,3,0,3,0,3,0,3,0,3,0,6,0
1,MONTEVIDEO,10,Pque. Batlle V. Dolores,4,3,2,37,3,1,2,3,0,3,0,3,0,3,0,3,0,3,0,9,7000
1,MONTEVIDEO,34,Penarol Lavalleja,2,1,2,80,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,9,26650
1,MONTEVIDEO,4,Cordon,4,1,1,27,3,2,1,2,1,3,0,3,0,2,1,3,0,1,2,2,30742
1,MONTEVIDEO,4,Cordon,4,2,1,25,3,2,1,2,1,3,0,3,0,2,1,3,0,3,0,2,24742
1,MONTEVIDEO,30,Casavalle,1,1,2,85,3,2,2,3,0,3,0,3,0,3,0,3,0,3,0,10,9000
1,MONTEVIDEO,30,Casavalle,1,2,1,44,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,8000
1,MONTEVIDEO,30,Casavalle,1,3,2,41,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,6,2518
1,MONTEVIDEO,30,Casavalle,1,4,1,27,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,9,8200
1,MONTEVIDEO,30,Casavalle,1,5,1,12,3,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,30,Casavalle,1,6,1,8,3,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,30,Casavalle,1,7,2,5,3,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,30,Casavalle,1,8,2,5,3,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,19,Las Canteras,3,1,2,70,3,2,1,3,0,2,1,3,0,3,0,3,0,3,0,10,18000
1,MONTEVIDEO,8,Pocitos,5,1,1,47,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,15833
1,MONTEVIDEO,8,Pocitos,5,2,2,64,3,2,1,2,1,3,0,3,0,2,1,3,0,3,0,2,21772
1,MONTEVIDEO,61,Villa Garcia Manga Rur.,1,1,2,36,4,2,1,2,2,3,0,3,0,3,0,3,0,3,0,4,12256
1,MONTEVIDEO,61,Villa Garcia Manga Rur.,1,2,1,33,3,2,2,3,0,3,0,3,0,3,0,3,0,3,0,2,0
1,MONTEVIDEO,61,Villa Garcia Manga Rur.,1,3,2,38,4,2,1,3,0,3,0,3,0,3,0,3,0,3,0,9,7100
1,MONTEVIDEO,61,Villa Garcia Manga Rur.,1,4,2,11,4,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,61,Villa Garcia Manga Rur.,1,5,2,10,1,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,61,Villa Garcia Manga Rur.,1,6,2,6,1,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,37,La Paloma Tomkinson,2,1,1,42,3,2,1,1,2,2,1,3,0,3,0,3,0,3,0,2,23751
1,MONTEVIDEO,37,La Paloma Tomkinson,2,2,2,38,3,2,1,2,1,3,0,2,1,3,0,3,0,3,0,2,16751
1,MONTEVIDEO,37,La Paloma Tomkinson,2,3,1,12,3,2,1,1,2,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,37,La Paloma Tomkinson,2,4,1,7,3,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,19,Las Canteras,3,1,2,59,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,37251
1,MONTEVIDEO,19,Las Canteras,3,2,2,30,3,2,1,2,1,3,0,2,2,1,2,3,0,3,0,2,30151
1,MONTEVIDEO,53,Conciliacion,1,1,1,55,3,2,1,2,1,3,0,3,0,3,0,3,0,3,0,2,31727
1,MONTEVIDEO,53,Conciliacion,1,2,2,53,3,2,1,2,1,2,1,3,0,3,0,3,0,3,0,2,21952
1,MONTEVIDEO,53,Conciliacion,1,3,2,13,3,2,1,1,2,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,5,Palermo,4,1,1,63,3,2,1,2,1,3,0,3,0,3,0,3,0,3,0,10,39500
1,MONTEVIDEO,5,Palermo,4,2,2,64,3,2,1,2,1,3,0,3,0,3,0,3,0,3,0,2,95308
1,MONTEVIDEO,24,Villa Espanola,2,1,2,90,3,2,2,3,0,3,0,3,0,3,0,3,0,3,0,9,8000
1,MONTEVIDEO,24,Villa Espanola,2,2,2,64,3,2,1,3,0,2,2,3,0,3,0,3,0,3,0,10,9000
1,MONTEVIDEO,29,Aires Puros,4,1,1,61,3,2,1,2,2,2,2,3,0,3,0,3,0,3,0,2,41727
1,MONTEVIDEO,29,Aires Puros,4,2,2,58,3,2,1,2,1,3,0,2,1,3,0,3,0,3,0,2,43727
1,MONTEVIDEO,29,Aires Puros,4,3,2,27,3,2,1,2,1,3,0,3,0,1,2,2,1,3,0,2,9927
1,MONTEVIDEO,37,La Paloma Tomkinson,1,1,1,37,1,2,1,3,0,3,0,3,0,3,0,3,0,3,0,2,6000
1,MONTEVIDEO,37,La Paloma Tomkinson,1,2,2,33,1,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,6661
1,MONTEVIDEO,37,La Paloma Tomkinson,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,MONTEVIDEO,46,Larranaga,3,1,1,54,3,2,1,2,1,3,0,3,0,2,1,3,0,2,1,2,86996
1,MONTEVIDEO,46,Larranaga,3,2,2,52,3,2,1,2,1,3,0,2,1,3,0,3,0,3,0,2,62751
1,MONTEVIDEO,46,Larranaga,3,3,1,23,3,2,1,2,1,2,1,3,0,3,0,1,2,3,0,2,24751
1,MONTEVIDEO,46,Larranaga,3,4,2,21,3,2,1,2,1,3,0,3,0,1,2,3,0,3,0,3,0
1,MONTEVIDEO,46,Larranaga,3,5,1,19,3,2,1,2,1,3,0,3,0,1,2,3,0,3,0,7,0
1,MONTEVIDEO,46,Larranaga,3,6,1,84,3,2,2,3,0,3,0,3,0,3,0,3,0,3,0,10,31300
1,MONTEVIDEO,8,Pocitos,4,1,1,64,3,2,1,2,1,3,0,3,0,2,1,3,0,3,0,2,78301
1,MONTEVIDEO,8,Pocitos,4,2,2,58,3,2,1,2,1,3,0,3,0,2,2,3,0,3,0,2,47601
1,MONTEVIDEO,8,Pocitos,4,3,2,23,3,2,1,2,1,3,0,3,0,1,2,3,0,3,0,7,0
1,MONTEVIDEO,58,Colon Sureste Abayuba,2,1,2,79,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,9,5000
1,MONTEVIDEO,58,Colon Sureste Abayuba,2,2,1,76,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,10,8000
1,MONTEVIDEO,61,Villa Garcia Manga Rur.,2,1,1,45,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,19251
1,MONTEVIDEO,61,Villa Garcia Manga Rur.,2,2,2,37,3,2,1,2,2,2,1,3,0,3,0,3,0,3,0,6,6631
1,MONTEVIDEO,61,Villa Garcia Manga Rur.,2,3,1,13,3,2,1,1,2,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,61,Villa Garcia Manga Rur.,2,4,1,5,3,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,31,Piedras Blancas,2,1,1,66,3,2,1,2,1,3,0,3,0,3,0,3,0,3,0,10,19000
1,MONTEVIDEO,31,Piedras Blancas,2,2,2,73,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,10,19000
1,MONTEVIDEO,29,Aires Puros,4,1,2,45,3,2,1,2,1,2,1,1,2,2,2,3,0,3,0,2,63751
1,MONTEVIDEO,29,Aires Puros,4,2,2,17,3,2,1,1,2,3,0,3,0,3,0,3,0,3,0,7,0
1,MONTEVIDEO,29,Aires Puros,4,3,1,15,3,2,1,1,2,3,0,3,0,3,0,3,0,3,0,7,0
1,MONTEVIDEO,29,Aires Puros,4,4,1,12,3,2,1,1,2,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,14,Carrasco,5,1,2,48,3,2,1,2,1,3,0,3,0,2,1,3,0,3,0,2,11736
1,MONTEVIDEO,14,Carrasco,5,2,1,51,3,2,1,2,1,2,1,3,0,3,0,3,0,3,0,2,151736
1,MONTEVIDEO,14,Carrasco,5,3,1,18,3,2,1,1,2,3,0,3,0,3,0,3,0,3,0,7,0
1,MONTEVIDEO,14,Carrasco,5,4,1,14,3,2,1,1,2,3,0,3,0,3,0,3,0,3,0,7,0
1,MONTEVIDEO,14,Carrasco,5,5,1,9,3,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,26,Castro P. Castellanos,2,1,1,49,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,2,20427
1,MONTEVIDEO,26,Castro P. Castellanos,2,2,2,22,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,2,4000
1,MONTEVIDEO,26,Castro P. Castellanos,2,3,2,14,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,11,0
1,MONTEVIDEO,26,Castro P. Castellanos,2,4,2,13,3,2,1,1,2,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,26,Castro P. Castellanos,2,5,1,12,3,2,1,1,2,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,26,Castro P. Castellanos,2,6,1,10,3,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,26,Castro P. Castellanos,2,7,2,5,3,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,29,Aires Puros,3,1,2,57,3,2,1,2,1,3,0,3,0,2,2,3,0,3,0,2,15146
1,MONTEVIDEO,29,Aires Puros,3,2,1,24,3,2,1,2,1,3,0,1,2,3,0,3,0,3,0,2,13736
1,MONTEVIDEO,29,Aires Puros,3,3,2,22,3,2,1,1,2,3,0,3,0,3,0,3,0,3,0,2,17736
1,MONTEVIDEO,29,Aires Puros,3,4,1,20,3,2,1,2,1,1,2,3,0,3,0,3,0,3,0,2,16436
1,MONTEVIDEO,23,Union,1,1,2,40,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,6,1661
1,MONTEVIDEO,23,Union,1,2,1,42,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,12000
1,MONTEVIDEO,23,Union,1,3,1,13,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,23,Union,1,4,2,10,3,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,23,Union,1,5,1,18,3,2,1,3,0,2,2,3,0,3,0,3,0,3,0,4,0
1,MONTEVIDEO,23,Union,1,6,1,17,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,3,0
1,MONTEVIDEO,62,Manga,1,1,1,47,1,2,1,3,0,3,0,3,0,3,0,3,0,3,0,2,37477
1,MONTEVIDEO,62,Manga,1,2,2,48,3,2,1,3,0,2,2,3,0,3,0,3,0,3,0,2,11727
1,MONTEVIDEO,62,Manga,1,3,1,22,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,19727
1,MONTEVIDEO,62,Manga,1,4,1,13,1,2,1,1,2,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,18,Flor de Maronas,2,1,2,55,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,13751
1,MONTEVIDEO,18,Flor de Maronas,2,2,1,31,3,2,1,2,1,3,0,3,0,3,0,3,0,3,0,2,21751
1,MONTEVIDEO,18,Flor de Maronas,2,3,2,30,3,2,1,2,1,3,0,3,0,3,0,3,0,3,0,2,9751
1,MONTEVIDEO,18,Flor de Maronas,2,4,1,21,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,2,9251
1,MONTEVIDEO,62,Manga,2,1,2,37,3,2,1,2,1,3,0,3,0,1,2,3,0,3,0,2,28936
1,MONTEVIDEO,62,Manga,2,2,1,17,3,2,1,1,2,3,0,3,0,3,0,3,0,3,0,7,7000
1,MONTEVIDEO,27,Cerrito,2,1,1,31,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,17001
1,MONTEVIDEO,27,Cerrito,2,2,2,36,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,2,11601
1,MONTEVIDEO,27,Cerrito,2,3,1,3,1,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,35,Cerro,3,1,2,51,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,5398
1,MONTEVIDEO,35,Cerro,3,2,1,33,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,2,7500
1,MONTEVIDEO,9,Buceo,5,1,2,47,3,2,1,2,1,3,0,3,0,2,1,3,0,3,0,4,30000
1,MONTEVIDEO,9,Buceo,5,2,1,53,3,2,1,2,1,3,0,3,0,2,1,3,0,3,0,2,43751
1,MONTEVIDEO,9,Buceo,5,3,2,17,3,2,1,1,2,3,0,3,0,3,0,3,0,3,0,7,0
1,MONTEVIDEO,58,Colon Sureste Abayuba,3,1,2,59,3,2,1,2,1,3,0,3,0,3,0,3,0,3,0,2,19750
1,MONTEVIDEO,58,Colon Sureste Abayuba,3,2,1,27,3,2,1,2,1,3,0,3,0,1,2,3,0,3,0,2,23750
1,MONTEVIDEO,9,Buceo,5,1,2,58,3,2,1,2,1,3,0,3,0,3,0,2,1,3,0,2,33727
1,MONTEVIDEO,9,Buceo,5,2,1,62,3,2,1,2,1,3,0,3,0,2,2,3,0,3,0,2,40806
1,MONTEVIDEO,9,Buceo,5,3,1,33,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,36727
1,MONTEVIDEO,37,La Paloma Tomkinson,2,1,1,50,3,2,1,2,1,3,0,3,0,3,0,3,0,3,0,4,0
1,MONTEVIDEO,30,Casavalle,1,1,2,42,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,2,900
1,MONTEVIDEO,30,Casavalle,1,2,1,19,3,2,1,2,2,1,2,3,0,3,0,3,0,3,0,2,13742
1,MONTEVIDEO,30,Casavalle,1,3,1,42,3,2,1,2,1,3,0,3,0,3,0,3,0,3,0,2,16742
1,MONTEVIDEO,34,Penarol Lavalleja,3,1,1,60,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,5,16000
1,MONTEVIDEO,34,Penarol Lavalleja,3,2,2,45,3,2,1,2,1,3,0,3,0,3,0,3,0,3,0,2,20601
1,MONTEVIDEO,8,Pocitos,5,1,1,30,3,2,1,2,1,3,0,3,0,2,1,3,0,3,0,2,31727
1,MONTEVIDEO,34,Penarol Lavalleja,3,1,2,58,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,34030
1,MONTEVIDEO,34,Penarol Lavalleja,3,2,1,25,3,2,1,2,1,2,1,2,2,3,0,3,0,3,0,2,16601
1,MONTEVIDEO,34,Penarol Lavalleja,3,3,2,20,3,2,1,2,2,2,1,3,0,3,0,3,0,3,0,9,3400
1,MONTEVIDEO,30,Casavalle,1,1,1,48,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,41732
1,MONTEVIDEO,30,Casavalle,1,2,2,42,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,6,0
1,MONTEVIDEO,30,Casavalle,1,3,2,21,3,2,1,1,2,3,0,3,0,3,0,3,0,3,0,2,15732
1,MONTEVIDEO,30,Casavalle,1,4,1,19,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,18732
1,MONTEVIDEO,9,Buceo,3,1,1,60,3,2,1,2,1,3,0,3,0,2,1,3,0,3,0,2,66501
1,MONTEVIDEO,9,Buceo,3,2,2,59,3,2,1,2,1,3,0,3,0,2,1,3,0,3,0,2,39751
1,MONTEVIDEO,37,La Paloma Tomkinson,2,1,2,81,3,2,2,3,0,3,0,3,0,3,0,3,0,3,0,10,8000
1,MONTEVIDEO,17,Maronas Parque Guarani,2,1,2,69,3,2,2,3,0,3,0,3,0,3,0,3,0,3,0,10,6170
1,MONTEVIDEO,9,Buceo,4,1,1,47,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,10000
1,MONTEVIDEO,9,Buceo,4,2,2,44,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,5055
1,MONTEVIDEO,9,Buceo,4,3,1,15,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,11,0
1,MONTEVIDEO,8,Pocitos,5,1,2,20,3,2,1,2,1,3,0,3,0,3,0,1,2,3,0,2,14750
1,MONTEVIDEO,8,Pocitos,5,2,1,24,3,2,1,2,2,2,1,3,0,3,0,3,0,3,0,2,17750
1,MONTEVIDEO,42,Reducto,3,1,1,56,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,12000
